element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,ict_index,fixture,was_home,fixture_difficulty
27,Cameron Archer,FWD,5,1,50,58,1.26,0.01,1.08,0,0,0,3.8,48,True,2
44,Ezri Konsa Ngoyo,DEF,5,9,45,90,0.21,0.02,0.51,1,0,1,8.6,41,True,2
495,Pedro Porro,DEF,5,2,56,87,0.06,0.03,0.8,0,0,1,2.8,49,True,2
485,Alfie Devine,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,49,True,2
261,Elkan Baggott,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,48,False,2
351,Erling Haaland,FWD,5,9,153,90,0.81,0.02,0.65,1,0,2,15.7,47,True,5
267,Leif Davis,DEF,5,2,45,90,0.19,0.06,2.49,0,0,1,7.1,48,False,2
339,Virgil van Dijk,DEF,5,6,60,90,0.0,0.0,1.08,0,0,0,1.9,46,True,2
635,Bilal El Khannouss,MID,5,1,50,55,0.0,0.03,0.88,0,0,1,3.1,45,True,2
528,Konstantinos Mavropanos,DEF,5,1,45,90,0.12,0.01,2.19,0,0,3,3.1,50,True,4
445,Matt Turner,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,43,True,3
464,Juan Larios López,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,48,True,2
444,Harry Toffolo,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,42,False,3
613,Toby Collyer,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,43,False,2
646,Asher Agbinone,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,43,True,3
656,Kadan Young,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,True,2
575,Caleb Wiley,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,50,False,2
104,Ethan Pinnock,DEF,5,1,45,90,0.0,0.0,3.52,0,0,3,3.3,49,False,4
18,William Saliba,DEF,5,1,60,90,0.0,0.0,2.16,0,0,2,2.5,47,False,5
367,Altay Bayindir,GK,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,43,False,2
480,Rodrigo Bentancur,MID,5,2,50,62,0.08,0.02,0.74,0,0,1,1.6,49,True,2
82,Dominic Solanke-Mitchell,FWD,5,6,75,87,1.61,0.07,0.8,1,0,1,9.9,49,True,2
194,Chris Richards,DEF,5,6,45,90,0.0,0.0,1.7,0,0,0,2.2,43,True,3
533,Rayan Aït-Nouri,DEF,5,0,45,90,0.13,0.02,1.73,0,0,3,2.5,41,False,4
295,James Justin,DEF,5,2,45,90,0.0,0.02,1.1,0,0,1,3.9,45,True,2
389,Joshua Zirkzee,FWD,5,2,70,60,0.1,0.22,0.17,0,0,0,4.5,43,False,2
13,Martin Ødegaard,MID,5,0,83,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
158,Cesare Casadei,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,50,False,2
569,Jaden Philogene,MID,5,0,53,0,0.0,0.0,0.0,0,0,0,0.0,41,True,2
557,Mario Lemina,MID,5,1,50,90,0.19,0.02,1.73,0,0,3,5.6,41,False,4
216,Adam Wharton,MID,5,1,49,45,0.0,0.0,1.42,0,0,0,0.1,43,True,3
80,Luis Sinisterra,MID,5,1,50,20,0.35,0.01,0.4,0,0,0,9.9,46,False,5
228,Michael Keane,DEF,5,1,40,90,0.0,0.0,0.66,0,0,1,2.1,45,False,2
438,Omar Richards,DEF,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,42,False,3
26,Álex Moreno Lopera,DEF,5,0,44,45,0.0,0.0,0.39,0,0,2,0.7,42,False,3
298,Stephy Mavididi,MID,5,10,53,89,0.29,0.31,1.02,1,0,1,12.8,45,True,2
398,Anthony Gordon,MID,5,2,74,82,0.39,0.08,1.83,0,0,2,6.7,44,False,3
35,Diego Carlos Santos Silva,DEF,5,2,45,90,0.0,0.01,0.51,0,0,1,2.2,41,True,2
384,Facundo Pellistri Rebollo,MID,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,43,False,2
311,Trent Alexander-Arnold,DEF,5,11,71,90,0.0,0.13,1.08,0,1,0,6.3,46,True,2
604,Josh King,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,44,True,3
629,Matt O'Riley,MID,5,0,55,0,0.0,0.0,0.0,0,0,0,0.0,42,True,3
297,Wanya Marçal-Madivádua,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,45,True,2
408,Jamal Lewis,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,44,False,3
566,Jørgen Strand Larsen,FWD,5,2,55,64,0.05,0.01,0.13,0,0,0,2.8,41,False,4
224,Jack Harrison,MID,5,1,54,29,0.0,0.01,0.47,0,0,1,1.9,45,False,2
578,Riccardo Calafiori,DEF,5,9,58,73,0.02,0.0,1.17,1,0,1,5.4,47,False,5
540,Luke Cundle,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
455,Jan Bednarek,DEF,5,2,40,90,0.0,0.01,1.69,0,0,1,2.9,48,True,2
383,André Onana,GK,5,9,50,90,0.0,0.0,1.01,0,0,0,3.4,43,False,2
198,Odsonne Edouard,FWD,5,1,54,7,0.0,0.04,0.08,0,0,0,2.1,45,True,2
165,Deivid Washington de Souza Eugênio,FWD,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,50,False,2
439,Lewis O'Brien,MID,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,42,False,3
17,Bukayo Saka,MID,5,4,100,45,0.0,0.41,0.6,0,1,1,4.7,47,False,5
435,Alex Mighten,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,42,False,3
504,Djed Spence,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,49,True,2
287,Hamza Choudhury,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,45,True,2
189,Wesley Fofana,DEF,5,0,45,56,0.0,0.0,0.5,0,0,0,1.8,50,False,2
36,Lucas Digne,DEF,5,1,46,45,0.0,0.01,0.51,0,0,1,0.5,41,True,2
452,Joe Aribo,MID,5,1,50,1,0.0,0.0,0.55,0,0,1,0.0,48,True,2
1,Fábio Ferreira Vieira,MID,5,0,54,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
508,Guglielmo Vicario,GK,5,3,50,90,0.0,0.0,0.8,0,0,1,4.0,49,True,2
661,Tony Yogane,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,49,False,4
546,Nathan Fraser,FWD,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
283,Christian Walton,GK,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,48,False,2
593,Matthijs de Ligt,DEF,5,6,50,90,0.54,0.0,1.01,0,0,0,12.1,43,False,2
126,Jack Hinshelwood,MID,5,10,50,90,0.12,0.15,1.53,1,0,2,8.4,42,True,3
78,Antoine Semenyo,MID,5,2,56,69,0.35,0.01,1.65,0,0,3,5.1,46,False,5
599,Will Dennis,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,46,False,5
274,Omari Giraud-Hutchinson,MID,5,1,54,90,0.03,0.21,2.49,0,0,1,8.0,48,False,2
500,Dane Scarlett,FWD,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,49,True,2
466,Joe Lumley,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,48,True,2
230,Dwight McNeil,MID,5,2,54,90,0.13,0.34,0.66,0,0,1,8.2,45,False,2
96,Kim Ji-soo,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,49,False,4
644,Franco Umeh-Chibueze,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,43,True,3
576,Andy Irving,MID,5,1,49,18,0.04,0.0,0.68,0,0,0,1.8,50,True,4
5,Karl Hein,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
196,Nathaniel Clyne,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,43,True,3
249,Saša Lukić,MID,5,0,50,45,0.0,0.07,0.11,0,0,0,2.3,44,True,3
345,Kevin De Bruyne,MID,5,0,96,0,0.0,0.0,0.0,0,0,0,0.0,47,True,5
73,Norberto Murara Neto,GK,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
379,Tyrell Malacia,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,43,False,2
527,Lucas Tolentino Coelho de Lima,MID,5,2,60,71,0.08,0.06,1.51,0,0,3,3.9,50,True,4
120,Lewis Dunk,DEF,5,0,46,90,0.0,0.03,1.53,0,0,2,1.9,42,True,3
225,Mason Holgate,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,45,False,2
532,Kurt Zouma,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,50,True,4
468,Sékou Mara,FWD,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,48,True,2
365,Antony Matheus dos Santos,MID,5,0,58,0,0.0,0.0,0.0,0,0,0,0.0,43,False,2
630,Dara O'Shea,DEF,5,1,40,90,0.06,0.01,2.49,0,0,1,4.6,48,False,2
359,Kalvin Phillips,MID,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,48,False,2
326,Ibrahima Konaté,DEF,5,8,51,90,0.0,0.03,1.08,0,1,0,6.0,46,True,2
195,Chadi Riad Dnanou,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,43,True,3
276,Freddie Ladapo,FWD,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,48,False,2
162,Levi Colwill,DEF,5,7,45,90,0.0,0.31,0.85,0,0,0,4.4,50,False,2
413,Nick Pope,GK,5,3,50,90,0.0,0.0,2.29,0,0,3,5.3,44,False,3
7,Jorge Luiz Frello Filho,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
641,Oliwier Zych,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,41,True,2
284,Luke Woolfenden,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,48,False,2
521,Łukasz Fabiański,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,50,True,4
222,Idrissa Gueye,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,45,False,2
322,Joe Gomez,DEF,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,46,True,2
220,Dominic Calvert-Lewin,FWD,5,2,59,90,0.26,0.01,0.66,0,0,1,7.9,45,False,2
558,Yerson Mosquera,DEF,5,1,40,81,0.0,0.01,0.58,0,0,1,4.0,41,False,4
640,Sil Swinkels,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,41,True,2
337,Konstantinos Tsimikas,DEF,5,0,47,0,0.0,0.0,0.0,0,0,0,0.0,46,True,2
101,Christian Nørgaard,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,49,False,4
47,Emiliano Martínez Romero,GK,5,3,50,90,0.0,0.0,0.51,0,0,1,3.0,41,True,2
16,Declan Rice,MID,5,1,63,90,0.0,0.01,2.16,0,0,2,2.0,47,False,5
492,Dejan Kulusevski,MID,5,2,63,90,0.38,0.11,0.8,0,0,1,9.9,49,True,2
125,Pascal Groß,MID,5,0,65,0,0.0,0.0,0.0,0,0,0,0.0,42,True,3
3,Gabriel dos Santos Magalhães,DEF,5,7,60,90,0.49,0.01,2.16,1,0,2,9.7,47,False,5
321,Cody Gakpo,FWD,5,1,72,18,0.07,0.09,0.55,0,0,0,4.4,46,True,2
638,Salah-Eddine Oulad M'hand,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
525,Mohammed Kudus,MID,5,2,64,90,0.19,0.01,2.19,0,0,3,6.7,50,True,4
114,Benicio Baker-Boaitey,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,42,True,3
94,Vitaly Janelt,MID,5,2,49,90,0.0,0.01,3.52,0,0,3,1.6,49,False,4
239,Adama Traoré,MID,5,4,50,73,0.1,0.63,1.24,0,1,1,9.7,44,True,3
619,Jens Cajuste,MID,5,2,45,60,0.02,0.02,2.11,0,0,1,1.7,48,False,2
639,Tommy Setford,GK,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
329,Alexis Mac Allister,MID,5,3,64,90,0.03,0.23,1.08,0,0,0,7.4,46,True,2
320,Endo Wataru,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,46,True,2
596,João Pedro Ferreira Silva,MID,5,3,60,45,0.0,0.24,0.55,0,1,0,3.6,42,False,3
478,Ashley Phillips,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,49,True,2
98,Keane Lewis-Potter,MID,5,5,50,90,0.02,0.15,3.52,0,1,3,7.0,49,False,4
275,Ben Johnson,DEF,5,1,40,8,0.0,0.0,0.11,0,0,0,0.1,48,False,2
292,Michael Golding,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,45,True,2
621,João Félix Sequeira,MID,5,1,64,26,0.2,0.05,0.28,0,0,0,1.5,50,False,2
209,Remi Matthews,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,43,True,3
170,Alfie Gilchrist,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,50,False,2
529,Nayef Aguerd,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,50,True,4
19,Emile Smith Rowe,MID,5,8,57,83,0.41,0.02,1.24,1,0,1,7.1,44,True,3
65,Enes Ünal,FWD,5,1,54,14,0.04,0.0,0.39,0,0,0,0.3,46,False,5
154,Lucas Bergström,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,50,False,2
130,Kacper Kozłowski,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,42,True,3
617,Francisco Evanilson de Lima Barbosa,FWD,5,2,59,75,0.04,0.24,1.66,0,0,3,3.4,46,False,5
282,Axel Tuanzebe,DEF,5,2,40,81,0.0,0.02,2.38,0,0,1,3.2,48,False,2
2,Gabriel Fernando de Jesus,FWD,5,0,68,3,0.0,0.0,0.69,0,0,1,1.0,47,False,5
232,Iliman Ndiaye,FWD,5,8,54,80,0.21,0.06,0.58,1,0,1,11.7,45,False,2
15,David Raya Martin,GK,5,4,55,90,0.0,0.0,2.16,0,0,2,6.3,47,False,5
547,Enso González,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
489,Archie Gray,MID,5,1,49,2,0.0,0.0,0.0,0,0,0,0.0,49,True,2
181,Christopher Nkunku,MID,5,1,62,26,0.59,0.04,0.28,0,0,0,4.2,50,False,2
340,Manuel Akanji,DEF,5,1,55,90,0.03,0.31,0.65,0,0,2,9.9,47,True,5
643,Kaelan Casey,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,50,True,4
323,Ryan Gravenberch,MID,5,3,50,90,0.02,0.09,1.08,0,0,0,4.7,46,True,2
420,Joe Willock,MID,5,1,48,45,0.0,0.01,1.28,0,0,2,1.5,44,False,3
91,Mark Flekken,GK,5,3,45,90,0.0,0.01,3.52,0,0,3,5.5,49,False,4
64,Lewis Cook,MID,5,1,50,90,0.0,0.19,2.06,0,0,3,5.2,46,False,5
247,Alex Iwobi,MID,5,7,55,90,0.35,0.23,1.54,0,1,1,14.2,44,True,3
12,Ethan Nwaneri,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
473,Ross Stewart,FWD,5,0,45,31,0.04,0.01,0.61,0,0,1,0.6,48,True,2
543,Matt Doherty,DEF,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
507,Alejo Véliz,FWD,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,49,True,2
625,Ilkay Gündogan,MID,5,2,65,90,0.19,0.16,0.65,0,0,2,4.8,47,True,5
400,Isaac Hayden,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,44,False,3
612,Wilson Odobert,MID,5,0,55,0,0.0,0.0,0.0,0,0,0,0.0,49,True,2
313,Conor Bradley,DEF,5,0,48,0,0.0,0.0,0.0,0,0,0,0.0,46,True,2
243,Tom Cairney,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,44,True,3
333,Jarell Quansah,DEF,5,0,42,0,0.0,0.0,0.0,0,0,0,0.0,46,True,2
53,Jacob Ramsey,MID,5,2,55,61,0.0,0.03,0.51,0,0,1,1.2,41,True,2
31,Emiliano Buendía Stati,MID,5,1,54,1,0.0,0.0,0.0,0,0,0,0.3,41,True,2
357,James McAtee,MID,5,0,48,0,0.0,0.0,0.0,0,0,0,0.0,47,True,5
335,Andrew Robertson,DEF,5,6,60,90,0.08,0.02,1.08,0,0,0,4.0,46,True,2
246,Luke Harris,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,44,True,3
57,Youri Tielemans,MID,5,5,55,90,0.0,0.38,0.51,0,1,1,8.3,41,True,2
227,João Neves Virgínia,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,45,False,2
25,Oleksandr Zinchenko,DEF,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
537,Francisco Jorge Tomás Oliveira,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
347,Ederson Santana de Moraes,GK,5,0,55,90,0.0,0.0,0.65,0,0,2,1.1,47,True,5
440,Andrew Omobamidele,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,42,False,3
218,Norberto Bercique Gomes Betuncal,FWD,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,45,False,2
369,Diogo Dalot Teixeira,DEF,5,9,50,90,0.0,0.23,1.01,0,0,0,6.0,43,False,2
499,Pape Matar Sarr,MID,5,1,49,20,0.0,0.02,0.0,0,0,0,0.3,49,True,2
148,Danny Welbeck,FWD,5,6,58,90,0.37,0.06,1.53,1,0,2,9.5,42,True,3
135,Yankuba Minteh,MID,5,1,55,28,0.0,0.06,0.67,0,0,1,3.4,42,True,3
341,Nathan Aké,DEF,5,0,53,0,0.0,0.0,0.0,0,0,0,0.0,47,True,5
248,Bernd Leno,GK,5,2,50,90,0.0,0.0,1.54,0,0,1,2.6,44,True,3
407,Jamaal Lascelles,DEF,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,44,False,3
167,Axel Disasi,DEF,5,1,44,33,0.0,0.0,0.35,0,0,0,0.7,50,False,2
659,Ismeal Kabia,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
106,Kevin Schade,MID,5,1,54,27,0.06,0.0,0.51,0,0,1,2.7,49,False,4
296,Victor Kristiansen,DEF,5,2,45,90,0.0,0.11,1.1,0,0,1,3.3,45,True,2
476,Kyle Walker-Peters,DEF,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,48,True,2
536,Daniel Bentley,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
108,Ivan Toney,FWD,5,0,73,0,0.0,0.0,0.0,0,0,0,0.0,49,False,4
654,Carlos Soler,MID,5,0,50,36,0.09,0.01,0.99,0,0,0,1.3,50,True,4
255,Antonee Robinson,DEF,5,2,47,90,0.07,0.02,1.54,0,0,1,3.1,44,True,3
66,Romain Faivre,MID,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,46,False,5
531,James Ward-Prowse,MID,5,1,63,45,0.0,0.07,0.39,0,0,2,0.3,42,False,3
289,Patson Daka,FWD,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,45,True,2
85,Illia Zabarnyi,DEF,5,1,45,90,0.0,0.01,2.06,0,0,3,3.3,46,False,5
454,Gavin Bazunu,GK,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,48,True,2
393,Sven Botman,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,44,False,3
549,Hugo Bueno López,DEF,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
308,Danny Ward,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,45,True,2
451,Samuel Amo-Ameyaw,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,48,True,2
39,Joe Gauci,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,41,True,2
129,João Pedro Junqueira de Jesus,FWD,5,1,57,19,0.02,0.0,0.0,0,0,0,0.6,42,True,3
71,Justin Kluivert,MID,5,0,54,45,0.14,0.0,1.1,0,0,3,2.9,46,False,5
396,Martin Dúbravka,GK,5,0,43,0,0.0,0.0,0.0,0,0,0,0.0,44,False,3
518,Flynn Downes,MID,5,1,49,90,0.02,0.26,1.69,0,0,1,3.1,48,True,2
372,Alejandro Garnacho,MID,5,2,64,90,0.47,0.01,1.01,0,0,0,4.4,43,False,2
460,Ronnie Edwards,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,48,True,2
511,Edson Álvarez Velázquez,MID,5,0,50,53,0.01,0.01,1.2,0,0,3,2.0,50,True,4
349,Jack Grealish,MID,5,1,64,12,0.0,0.09,0.06,0,0,0,3.9,47,True,5
271,Marcus Myers-Harness,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,48,False,2
281,Jack Taylor,MID,5,0,49,29,0.0,0.0,0.39,0,0,0,0.7,48,False,2
113,Simon Adingra,MID,5,2,55,61,0.03,0.02,0.86,0,0,1,2.4,42,True,3
100,Ben Mee,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,49,False,4
539,Leon Chiwome,FWD,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
428,Eric da Silva Moreira,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,42,False,3
526,Luis Guilherme Lira dos Santos,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,50,True,4
551,Joe Hodge,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
632,Chiedozie Ogbene,MID,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,48,False,2
603,Harrison Armstrong,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,45,False,2
161,Carney Chukwuemeka,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,50,False,2
556,Tom King,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
291,Wout Faes,DEF,5,2,41,90,0.06,0.06,1.1,0,0,1,3.3,45,True,2
572,Leny Yoro,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,43,False,2
560,Pedro Lomba Neto,MID,5,1,64,33,0.0,0.02,0.35,0,0,0,1.7,50,False,2
45,Ian Maatsen,DEF,5,1,49,45,0.0,0.02,0.0,0,0,0,1.2,41,True,2
309,Harry Winks,MID,5,2,45,90,0.02,0.18,1.1,0,0,1,6.9,45,True,2
105,Mads Roerslev Rasmussen,DEF,5,1,45,11,0.0,0.0,0.51,0,0,1,0.2,49,False,4
6,Jurriën Timber,DEF,5,2,55,90,0.0,0.0,1.68,0,0,1,1.2,47,False,5
555,Saša Kalajdžić,FWD,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
432,Anthony Elanga,MID,5,1,53,45,0.0,0.0,0.39,0,0,2,0.1,42,False,3
121,Julio Enciso,MID,5,0,54,0,0.0,0.0,0.0,0,0,0,0.0,42,True,3
190,Naouirou Ahamada,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,43,True,3
141,Jeremy Sarmiento Morante,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,42,True,3
658,Ayden Heaven,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,47,False,5
516,Vladimír Coufal,DEF,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,50,True,4
163,Marc Cucurella Saseta,DEF,5,5,50,90,0.0,0.0,0.85,0,0,0,2.2,50,False,2
567,Toti António Gomes,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
498,Cristian Romero,DEF,5,2,51,90,0.07,0.03,0.8,0,0,1,5.7,49,True,2
395,Dan Burn,DEF,5,1,45,90,0.01,0.0,2.29,0,0,3,4.2,44,False,3
505,Destiny Udogie,DEF,5,2,50,90,0.05,0.04,0.8,0,0,1,6.2,49,True,2
235,Jordan Pickford,GK,5,2,49,90,0.0,0.01,0.66,0,0,1,1.3,45,False,2
534,Boubacar Traoré,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
312,Stefan Bajčetić Maquieira,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,46,True,2
89,Mikkel Damsgaard,MID,5,2,50,78,0.09,0.03,3.01,0,0,2,5.1,49,False,4
327,Luis Díaz,MID,5,16,78,71,0.59,0.09,0.54,2,0,0,15.4,46,True,2
30,Enzo Barrenechea,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,41,True,2
258,Carlos Vinícius Alves Morais,FWD,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,44,True,3
122,Pervis Estupiñán,DEF,5,1,50,81,0.02,0.17,1.53,0,0,2,6.1,42,True,3
134,James Milner,MID,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,42,True,3
602,Ryan Trevitt,MID,5,1,45,3,0.0,0.0,0.0,0,0,0,0.3,49,False,4
168,Enzo Fernández,MID,5,3,50,83,0.0,0.13,0.74,0,0,0,3.7,50,False,2
387,Luke Shaw,DEF,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,43,False,2
314,Fábio Freitas Gouveia Carvalho,MID,5,2,48,86,0.0,0.34,3.52,0,0,3,4.0,49,False,4
346,Jérémy Doku,MID,5,2,65,69,0.05,0.06,0.6,0,0,2,3.8,47,True,5
155,Marcus Bettinelli,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,50,False,2
310,Alisson Ramses Becker,GK,5,0,55,0,0.0,0.0,0.0,0,0,0,0.0,46,True,2
93,Aaron Hickey,DEF,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,49,False,4
660,Vítezslav Jaros,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,46,True,2
469,Alex McCarthy,GK,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,48,True,2
229,Neal Maupay,FWD,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,45,False,2
242,Steven Benda,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,44,True,3
201,Dean Henderson,GK,5,9,45,90,0.0,0.0,1.7,0,0,0,5.2,43,True,3
552,Ki-Jana Hoever,DEF,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,41,False,4
193,Cheick Doucouré,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,43,True,3
381,Scott McTominay,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0.0,43,False,2
300,Wilfred Ndidi,MID,5,2,50,90,0.08,0.04,1.1,0,0,1,4.9,45,True,2
650,Maxence Lacroix,DEF,5,5,45,90,0.02,0.0,1.7,0,0,0,1.5,43,True,3
414,John Ruddy,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0.0,44,False,3
301,Caleb Okoli,DEF,5,2,40,90,0.08,0.0,1.1,0,0,1,2.6,45,True,2
412,Odysseas Vlachodimos,GK,5,0,44,0,0.0,0.0,0.0,0,0,0,0.0,44,False,3
519,George Earthy,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0.0,50,True,4
205,Daichi Kamada,MID,5,3,53,90,0.0,0.02,1.7,0,0,0,1.7,43,True,3
172,Reece James,DEF,5,0,50,0,0.0,0.0,0.0,0,0,0,0.0,50,False,2
618,Georginio Rutter,MID,5,2,55,70,0.31,0.05,1.53,0,0,2,3.7,42,True,3
265,Conor Chaplin,MID,5,1,53,17,0.0,0.0,0.37,0,0,0,0.5,48,False,2
